,codigo_ocorrencia,codigo_ocorrencia1,codigo_ocorrencia2,codigo_ocorrencia3,codigo_ocorrencia4,ocorrencia_classificacao,ocorrencia_latitude,ocorrencia_longitude,ocorrencia_cidade,ocorrencia_uf,ocorrencia_pais,ocorrencia_aerodromo,ocorrencia_dia,ocorrencia_hora,investigacao_aeronave_liberada,investigacao_status,divulgacao_relatorio_numero,divulgacao_relatorio_publicado,divulgacao_dia_publicacao,total_recomendacoes,total_aeronaves_envolvidas,ocorrencia_saida_pista,ocorrencia_dia_raw,ocorrencia_mes,ocorrencia_ano,ocorrencia_hora_raw,ano_mes
2939,77612,77612,77612,77612,77612,ACIDENTE,-27.12,-48.64694444,ITAPEMA,SC,BRASIL,***,6,10,SIM,FINALIZADA,,NÃO,,0,1,NÃO,1/6/2018 0:00,1,2018,1/1/1900 10:30,2018-01
2940,77610,77610,77610,77610,77610,INCIDENTE GRAVE,-22.9110137,-43.2093727,RIO DE JANEIRO,RJ,BRASIL,SBGL,4,23,SIM,FINALIZADA,IG-001/CENIPA/2018,SIM,11/3/2022,0,1,NÃO,1/4/2018 0:00,1,2018,1/1/1900 23:38,2018-01
2941,77608,77608,77608,77608,77608,INCIDENTE GRAVE,-32.17611111,-52.89888889,ARROIO GRANDE,RS,BRASIL,***,3,13,SIM,,,NÃO,,0,1,NÃO,1/3/2018 0:00,1,2018,1/1/1900 13:51,2018-01
2942,77607,77607,77607,77607,77607,INCIDENTE,-16.443473,-39.064251,PORTO SEGURO,BA,BRASIL,SBPS,3,11,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,1/3/2018 0:00,1,2018,1/1/1900 11:36,2018-01
2943,77603,77603,77603,77603,77603,INCIDENTE,-22.9110137,-43.2093727,RIO DE JANEIRO,RJ,BRASIL,SBGL,21,4,***,FINALIZADA,***,NÃO,,0,1,NÃO,8/21/2017 0:00,8,2017,1/1/1900 4:09,2017-08
2944,77602,77602,77602,77602,77602,ACIDENTE,-3.1316333,-59.9825041,MANAUS,AM,BRASIL,SWFN,22,21,SIM,FINALIZADA,A-107/CENIPA/2017,SIM,6/25/2018,1,1,SIM,8/22/2017 0:00,8,2017,1/1/1900 21:30,2017-08
2945,77595,77595,77595,77595,77595,INCIDENTE GRAVE,-20.3297037,-40.2920174,VILA VELHA,ES,BRASIL,***,27,19,SIM,,,NÃO,,0,1,NÃO,8/27/2017 0:00,8,2017,1/1/1900 19:00,2017-08
2946,77594,77594,77594,77594,77594,INCIDENTE,-18.9188041,-48.2767837,UBERLÂNDIA,MG,BRASIL,SBUL,27,20,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,8/27/2017 0:00,8,2017,1/1/1900 20:40,2017-08
2947,77587,77587,77587,77587,77587,INCIDENTE,-22.81,-43.2093727,RIO DE JANEIRO,RJ,BRASIL,SBGL,29,12,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,8/29/2017 0:00,8,2017,1/1/1900 12:49,2017-08
2948,77586,77586,77586,77586,77586,INCIDENTE,-23.5506507,-46.6333824,SÃO PAULO,SP,BRASIL,SBMT,29,13,SIM,FINALIZADA,***,NÃO,,0,1,SIM,8/29/2017 0:00,8,2017,1/1/1900 13:30,2017-08
2949,77581,77581,77581,77581,77581,INCIDENTE GRAVE,-16.7273538,-43.8717676,MONTES CLAROS,MG,BRASIL,***,31,20,SIM,FINALIZADA,,NÃO,,0,1,NÃO,8/31/2017 0:00,8,2017,1/1/1900 20:15,2017-08
2950,77580,77580,77580,77580,77580,INCIDENTE,-12.5634288,-41.3901717,LENÇÓIS,BA,BRASIL,SBLE,31,13,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,8/31/2017 0:00,8,2017,1/1/1900 13:10,2017-08
2951,77576,77576,77576,77576,77576,ACIDENTE,-19.86277778,-49.77388889,SÃO FRANCISCO DE SALES,MG,BRASIL,***,2,18,SIM,,,NÃO,,0,1,NÃO,9/2/2017 0:00,9,2017,1/1/1900 18:30,2017-09
2952,77575,77575,77575,77575,77575,INCIDENTE,-11.2535587,-57.5080072,JUARA,MT,BRASIL,***,2,9,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/2/2017 0:00,9,2017,1/1/1900 9:50,2017-09
2953,77573,77573,77573,77573,77573,INCIDENTE,-16.680882,-49.2532691,GOIÂNIA,GO,BRASIL,SBGO,3,16,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/3/2017 0:00,9,2017,1/1/1900 16:00,2017-09
2954,77572,77572,77572,77572,77572,ACIDENTE,-23.4172598,-49.0935788,ITAÍ,SP,BRASIL,SDEE,3,20,SIM,,,NÃO,,0,1,NÃO,9/3/2017 0:00,9,2017,1/1/1900 20:00,2017-09
2955,77571,77571,77571,77571,77571,INCIDENTE,-16.680882,-49.2532691,GOIÂNIA,GO,BRASIL,SBGO,3,11,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/3/2017 0:00,9,2017,1/1/1900 11:20,2017-09
2956,77569,77569,77569,77569,77569,INCIDENTE,-23.4152862,-51.4293961,ARAPONGAS,PR,BRASIL,***,5,14,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/5/2017 0:00,9,2017,1/1/1900 14:17,2017-09
2957,77568,77568,77568,77568,77568,INCIDENTE GRAVE,-22.2428119,-45.4659922,PEDRALVA,MG,BRASIL,***,5,19,SIM,FINALIZADA,IG-110/CENIPA/2017,SIM,4/22/2020,0,1,NÃO,9/5/2017 0:00,9,2017,1/1/1900 19:00,2017-09
2958,77565,77565,77565,77565,77565,INCIDENTE GRAVE,-15.645816,-56.132218,VÁRZEA GRANDE,MT,BRASIL,SBCY,6,17,SIM,FINALIZADA,,NÃO,,0,1,SIM,9/6/2017 0:00,9,2017,1/1/1900 17:46,2017-09
2959,77562,77562,77562,77562,77562,ACIDENTE,-19.3503361,-47.2938235,PERDIZES,MG,BRASIL,***,6,9,SIM,FINALIZADA,A-112/CENIPA/2017,NÃO,,0,1,NÃO,9/6/2017 0:00,9,2017,1/1/1900 9:50,2017-09
2960,77556,77556,77556,77556,77556,INCIDENTE,-25.53166667,-49.17611111,SÃO JOSÉ DOS PINHAIS,PR,BRASIL,SBCT,7,20,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/7/2017 0:00,9,2017,1/1/1900 20:01,2017-09
2961,77554,77554,77554,77554,77554,ACIDENTE,-2.438489,-54.699611,SANTARÉM,PA,BRASIL,***,7,19,SIM,FINALIZADA,A-113/CENIPA/2017,SIM,11/7/2018,1,1,NÃO,9/7/2017 0:00,9,2017,1/1/1900 19:40,2017-09
2962,77553,77553,77553,77553,77553,INCIDENTE,-19.9225776,-43.9451356,BELO HORIZONTE,MG,BRASIL,SBBH,7,15,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/7/2017 0:00,9,2017,1/1/1900 15:46,2017-09
2963,77552,77552,77552,77552,77552,INCIDENTE,-1.3595306,-48.3361504,MARITUBA,PA,BRASIL,SNYP,8,14,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/8/2017 0:00,9,2017,1/1/1900 14:30,2017-09
2964,77550,77550,77550,77550,77550,INCIDENTE,-23.3112878,-51.1595023,LONDRINA,PR,BRASIL,***,8,19,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/8/2017 0:00,9,2017,1/1/1900 19:05,2017-09
2965,77544,77544,77544,77544,77544,ACIDENTE,-1.4308526,-49.60450814,SÃO SEBASTIÃO DA BOA VISTA,PA,BRASIL,***,8,13,SIM,FINALIZADA,A-114/CENIPA/2017,SIM,9/4/2018,2,1,NÃO,9/8/2017 0:00,9,2017,1/1/1900 13:00,2017-09
2966,77542,77542,77542,77542,77542,ACIDENTE,-9.3817334,-40.4968875,PETROLINA,PE,BRASIL,SBPL,9,13,SIM,,,NÃO,,0,1,NÃO,9/9/2017 0:00,9,2017,1/1/1900 13:56,2017-09
2967,77537,77537,77537,77537,77537,INCIDENTE,-26.22305556,-48.79777778,JOINVILLE,SC,BRASIL,SBJV,11,20,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/11/2017 0:00,9,2017,1/1/1900 20:03,2017-09
2968,77536,77536,77536,77536,77536,INCIDENTE,-21.7318163,-41.3289071,SÃO JOSÉ DOS CAMPOS,SP,BRASIL,SBSJ,11,13,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/11/2017 0:00,9,2017,1/1/1900 13:05,2017-09
2969,77535,77535,77535,77535,77535,INCIDENTE,-21.7318163,-41.3289071,SÃO JOSÉ DOS CAMPOS,SP,BRASIL,SBSJ,11,13,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/11/2017 0:00,9,2017,1/1/1900 13:00,2017-09
2970,77524,77524,77524,77524,77524,INCIDENTE,-23.33027778,-51.13666667,LONDRINA,PR,BRASIL,SBLO,15,21,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/15/2017 0:00,9,2017,1/1/1900 21:30,2017-09
2971,77522,77522,77522,77522,77522,ACIDENTE,1.827598,-61.125389,CARACARAÍ,RR,BRASIL,***,15,15,SIM,FINALIZADA,A-115/CENIPA/2017,SIM,7/27/2018,0,1,NÃO,9/15/2017 0:00,9,2017,1/1/1900 15:00,2017-09
2972,77521,77521,77521,77521,77521,INCIDENTE GRAVE,-18.1702546,-47.9447082,CATALÃO,GO,BRASIL,SWKT,15,16,SIM,FINALIZADA,IG-116/CENIPA/2017,SIM,2/12/2021,0,1,SIM,9/15/2017 0:00,9,2017,1/1/1900 16:00,2017-09
2973,77515,77515,77515,77515,77515,INCIDENTE,-23.4675941,-46.5277704,GUARULHOS,SP,BRASIL,SBGR,17,23,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/17/2017 0:00,9,2017,1/1/1900 23:21,2017-09
2974,77513,77513,77513,77513,77513,INCIDENTE,-25.53166667,-49.17611111,SÃO JOSÉ DOS PINHAIS,PR,BRASIL,SBCT,18,4,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/18/2017 0:00,9,2017,1/1/1900 4:00,2017-09
2975,77510,77510,77510,77510,77510,INCIDENTE,-19.9225776,-43.9451356,BELO HORIZONTE,MG,BRASIL,SBBH,19,17,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/19/2017 0:00,9,2017,1/1/1900 17:09,2017-09
2976,77507,77507,77507,77507,77507,INCIDENTE,-25.40333333,-49.23361111,CURITIBA,PR,BRASIL,SBBI,20,17,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/20/2017 0:00,9,2017,1/1/1900 17:28,2017-09
2977,77505,77505,77505,77505,77505,ACIDENTE,-29.7025,-51.0825,NOVO HAMBURGO,RS,BRASIL,SSNH,20,14,SIM,FINALIZADA,A-117/CENIPA/2017,SIM,6/25/2018,1,1,SIM,9/20/2017 0:00,9,2017,1/1/1900 14:15,2017-09
2978,77504,77504,77504,77504,77504,INCIDENTE,-19.9225776,-43.9451356,BELO HORIZONTE,MG,BRASIL,SBPR,20,17,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/20/2017 0:00,9,2017,1/1/1900 17:40,2017-09
2979,77503,77503,77503,77503,77503,INCIDENTE,-18.6041453,-46.5096698,PATOS DE MINAS,MG,BRASIL,SNPD,21,21,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/21/2017 0:00,9,2017,1/1/1900 21:20,2017-09
2980,77502,77502,77502,77502,77502,INCIDENTE GRAVE,-18.0787156,-39.5469886,MUCURI,BA,BRASIL,SNMU,21,18,SIM,FINALIZADA,IG-118/CENIPA/2017,SIM,7/24/2020,3,1,SIM,9/21/2017 0:00,9,2017,1/1/1900 18:40,2017-09
2981,77501,77501,77501,77501,77501,INCIDENTE,-23.4675941,-46.5277704,GUARULHOS,SP,BRASIL,SBGR,21,22,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/21/2017 0:00,9,2017,1/1/1900 22:00,2017-09
2982,77500,77500,77500,77500,77500,ACIDENTE,-15.84100265,-56.06793422,SANTO ANTÔNIO DO LEVERGER,MT,BRASIL,SWLV,21,10,SIM,,,NÃO,,0,1,SIM,9/21/2017 0:00,9,2017,1/1/1900 10:20,2017-09
2983,77498,77498,77498,77498,77498,INCIDENTE,-23.5506507,-46.6333824,SÃO PAULO,SP,BRASIL,SIBH,22,20,SIM,FINALIZADA,***,NÃO,,0,2,NÃO,9/22/2017 0:00,9,2017,1/1/1900 20:10,2017-09
2984,77495,77495,77495,77495,77495,ACIDENTE,-8.1648652,-70.3539579,FEIJÓ,AC,BRASIL,***,23,16,SIM,FINALIZADA,A-119/CENIPA/2017,SIM,9/4/2018,3,1,NÃO,9/23/2017 0:00,9,2017,1/1/1900 16:00,2017-09
2985,77494,77494,77494,77494,77494,INCIDENTE,-21.7886713,-48.1773096,ARARAQUARA,SP,BRASIL,SBAQ,24,12,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/24/2017 0:00,9,2017,1/1/1900 12:40,2017-09
2986,77492,77492,77492,77492,77492,INCIDENTE,-20.3200917,-40.3376682,VITÓRIA,ES,BRASIL,SBVT,24,17,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/24/2017 0:00,9,2017,1/1/1900 17:07,2017-09
2987,77487,77487,77487,77487,77487,ACIDENTE,-25.40194444,-49.23333333,CURITIBA,PR,BRASIL,SBBI,26,19,SIM,FINALIZADA,A-120/CENIPA/2017,SIM,1/29/2019,3,1,NÃO,9/26/2017 0:00,9,2017,1/1/1900 19:01,2017-09
2988,77483,77483,77483,77483,77483,INCIDENTE,-22.9520235,-46.5418586,BRAGANÇA PAULISTA,SP,BRASIL,SBBP,27,21,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,9/27/2017 0:00,9,2017,1/1/1900 21:00,2017-09
2989,77475,77475,77475,77475,77475,ACIDENTE,-2.636091,-54.937392,BELTERRA,PA,BRASIL,***,30,13,SIM,FINALIZADA,A-123/CENIPA/2017,SIM,6/25/2018,0,1,NÃO,9/30/2017 0:00,9,2017,1/1/1900 13:00,2017-09
2990,77474,77474,77474,77474,77474,ACIDENTE,-16.54861111,-50.41888889,SÃO LUÍS DE MONTES BELOS,GO,BRASIL,***,30,16,SIM,FINALIZADA,A-121/CENIPA/2017,SIM,12/29/2020,1,1,NÃO,9/30/2017 0:00,9,2017,1/1/1900 16:15,2017-09
2991,77470,77470,77470,77470,77470,ACIDENTE,-15.5492443,-47.3301212,FORMOSA,GO,BRASIL,SWFR,1,13,SIM,FINALIZADA,A-122/CENIPA/2017,SIM,6/25/2018,1,1,SIM,10/1/2017 0:00,10,2017,1/1/1900 13:30,2017-10
2992,77454,77454,77454,77454,77454,ACIDENTE,-21.7318163,-41.3289071,SÃO JOSÉ DOS CAMPOS,SP,BRASIL,SBSJ,7,11,SIM,FINALIZADA,IG-169/CENIPA/2017,SIM,7/24/2020,1,1,NÃO,10/7/2017 0:00,10,2017,1/1/1900 11:25,2017-10
2993,77452,77452,77452,77452,77452,ACIDENTE,-20.81,-49.4,SÃO JOSÉ DO RIO PRETO,SP,BRASIL,***,9,15,SIM,FINALIZADA,A-125/CENIPA/2017,SIM,2/9/2022,0,1,NÃO,10/9/2017 0:00,10,2017,1/1/1900 15:25,2017-10
2994,77450,77450,77450,77450,77450,ACIDENTE,-13.1107706,-55.898894,LUCAS DO RIO VERDE,MT,BRASIL,SWSL,10,11,SIM,FINALIZADA,A-126/CENIPA/2017,SIM,7/8/2021,3,1,NÃO,10/10/2017 0:00,10,2017,1/1/1900 11:30,2017-10
2995,77449,77449,77449,77449,77449,INCIDENTE,-23.33027778,-51.13666667,LONDRINA,PR,BRASIL,SBLO,11,16,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,10/11/2017 0:00,10,2017,1/1/1900 16:37,2017-10
2996,77447,77447,77447,77447,77447,ACIDENTE,-4.2625218,-55.9878139,ITAITUBA,PA,BRASIL,***,11,16,SIM,FINALIZADA,A-124/CENIPA/2017,SIM,5/17/2018,0,1,NÃO,10/11/2017 0:00,10,2017,1/1/1900 16:00,2017-10
2997,77446,77446,77446,77446,77446,INCIDENTE,-23.5506507,-46.6333824,SÃO PAULO,SP,BRASIL,SBSP,11,13,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,10/11/2017 0:00,10,2017,1/1/1900 13:20,2017-10
2998,77441,77441,77441,77441,77441,ACIDENTE,-23.1177393,-46.5547861,ATIBAIA,SP,BRASIL,SDTB,12,15,SIM,FINALIZADA,A-127/CENIPA/2017,SIM,7/24/2020,1,1,SIM,10/12/2017 0:00,10,2017,1/1/1900 15:40,2017-10
2999,77439,77439,77439,77439,77439,ACIDENTE,-21.85916667,-42.45888889,CAMPINAS,SP,BRASIL,SDAM,12,19,SIM,FINALIZADA,A-128/CENIPA/2017,SIM,5/27/2022,1,1,SIM,10/12/2017 0:00,10,2017,1/1/1900 19:00,2017-10
3000,77438,77438,77438,77438,77438,INCIDENTE,-22.81,-43.2093727,RIO DE JANEIRO,RJ,BRASIL,SBGL,12,11,SIM,FINALIZADA,***,NÃO,,1,1,NÃO,10/12/2017 0:00,10,2017,1/1/1900 11:40,2017-10
3001,77437,77437,77437,77437,77437,INCIDENTE,-16.443473,-39.064251,PORTO SEGURO,BA,BRASIL,SBPS,12,14,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,10/12/2017 0:00,10,2017,1/1/1900 14:20,2017-10
3002,77431,77431,77431,77431,77431,INCIDENTE GRAVE,-23.47361111,-52.01222222,MARINGÁ,PR,BRASIL,SBMG,15,17,SIM,FINALIZADA,IG-129/CENIPA/2017,SIM,9/4/2018,2,1,SIM,10/15/2017 0:00,10,2017,1/1/1900 17:30,2017-10
3003,77429,77429,77429,77429,77429,ACIDENTE,3.3613817999999998,-59.8427241,BONFIM,RR,BRASIL,***,16,11,SIM,,,NÃO,,0,1,NÃO,10/16/2017 0:00,10,2017,1/1/1900 11:40,2017-10
3004,77424,77424,77424,77424,77424,ACIDENTE,-2.6260236,-60.9434406,NOVO AIRÃO,AM,BRASIL,***,17,15,SIM,FINALIZADA,,SIM,6/28/2019,4,1,NÃO,10/17/2017 0:00,10,2017,1/1/1900 15:40,2017-10
3005,77421,77421,77421,77421,77421,INCIDENTE,-19.9225776,-43.9451356,BELO HORIZONTE,MG,BRASIL,SBBH,18,17,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,10/18/2017 0:00,10,2017,1/1/1900 17:40,2017-10
3006,77414,77414,77414,77414,77414,INCIDENTE,-25.53166667,-49.17611111,SÃO JOSÉ DOS PINHAIS,PR,BRASIL,SBCT,20,7,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,10/20/2017 0:00,10,2017,1/1/1900 7:00,2017-10
3007,77413,77413,77413,77413,77413,ACIDENTE,-22.5286917,-55.723426,PONTA PORÃ,MS,BRASIL,SWGC,20,18,SIM,FINALIZADA,A-132/CENIPA/2017,SIM,5/17/2018,0,1,SIM,10/20/2017 0:00,10,2017,1/1/1900 18:45,2017-10
3008,77410,77410,77410,77410,77410,ACIDENTE,-26.24777778,-49.5075,RIO NEGRINHO,SC,BRASIL,***,21,19,SIM,,,NÃO,,0,1,NÃO,10/21/2017 0:00,10,2017,1/1/1900 19:45,2017-10
3009,77407,77407,77407,77407,77407,ACIDENTE,-4.2625218,-55.9878139,ITAITUBA,PA,BRASIL,SBIH,22,21,SIM,FINALIZADA,A-133/CENIPA/2017,SIM,5/16/2019,4,1,NÃO,10/22/2017 0:00,10,2017,1/1/1900 21:05,2017-10
3010,77404,77404,77404,77404,77404,INCIDENTE GRAVE,-30.09444444,-51.25166667,PORTO ALEGRE,RS,BRASIL,***,23,20,SIM,,,NÃO,,0,1,NÃO,10/23/2017 0:00,10,2017,1/1/1900 20:00,2017-10
3011,77402,77402,77402,77402,77402,INCIDENTE,-19.9225776,-43.9451356,BELO HORIZONTE,MG,BRASIL,SBBH,23,11,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,10/23/2017 0:00,10,2017,1/1/1900 11:30,2017-10
3012,77401,77401,77401,77401,77401,INCIDENTE,-22.84694444,-51.31222222,LONDRINA,PR,BRASIL,SSOK,24,16,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,10/24/2017 0:00,10,2017,1/1/1900 16:50,2017-10
3013,77399,77399,77399,77399,77399,INCIDENTE,-23.33027778,-51.13666667,LONDRINA,PR,BRASIL,SBLO,24,19,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,10/24/2017 0:00,10,2017,1/1/1900 19:24,2017-10
3014,77398,77398,77398,77398,77398,ACIDENTE,-3.204065,-52.209961,ALTAMIRA,PA,BRASIL,***,24,12,SIM,FINALIZADA,A-134/CENIPA/2017,SIM,5/10/2018,0,1,NÃO,10/24/2017 0:00,10,2017,1/1/1900 12:30,2017-10
3015,77395,77395,77395,77395,77395,INCIDENTE,-22.9110137,-43.2093727,RIO DE JANEIRO,RJ,BRASIL,***,26,11,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,10/26/2017 0:00,10,2017,1/1/1900 11:50,2017-10
3016,77394,77394,77394,77394,77394,INCIDENTE,-28.45777778,-54.3475,ENTRE-IJUÍS,RS,BRASIL,***,26,19,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,10/26/2017 0:00,10,2017,1/1/1900 19:00,2017-10
3017,77391,77391,77391,77391,77391,ACIDENTE,-14.1304779,-47.5100161,ALTO PARAÍSO DE GOIÁS,GO,BRASIL,SDXF,28,11,SIM,FINALIZADA,A-135/CENIPA/2017,SIM,11/7/2018,3,1,SIM,10/28/2017 0:00,10,2017,1/1/1900 11:55,2017-10
3018,77388,77388,77388,77388,77388,INCIDENTE,-23.5506507,-46.6333824,SÃO PAULO,SP,BRASIL,SBMT,29,18,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,10/29/2017 0:00,10,2017,1/1/1900 18:25,2017-10
3019,77386,77386,77386,77386,77386,ACIDENTE,-29.40722222,-51.42833333,BARÃO,RS,BRASIL,***,29,11,SIM,,,NÃO,,0,1,NÃO,10/29/2017 0:00,10,2017,1/1/1900 11:00,2017-10
3020,77378,77378,77378,77378,77378,INCIDENTE GRAVE,-21.79305556,-43.38555556,JUIZ DE FORA,MG,BRASIL,SBJF,31,20,SIM,FINALIZADA,IG-136/CENIPA/2017,SIM,11/3/2022,1,1,SIM,10/31/2017 0:00,10,2017,1/1/1900 20:43,2017-10
3021,77377,77377,77377,77377,77377,INCIDENTE,-20.3200917,-40.3376682,VITÓRIA,ES,BRASIL,SBVT,31,21,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,10/31/2017 0:00,10,2017,1/1/1900 21:18,2017-10
3022,77375,77375,77375,77375,77375,INCIDENTE GRAVE,-31.24361111,-51.0275,MOSTARDAS,RS,BRASIL,***,2,19,SIM,,,NÃO,,0,1,NÃO,11/2/2017 0:00,11,2017,1/1/1900 19:30,2017-11
3023,77371,77371,77371,77371,77371,ACIDENTE,-6.5330019,-64.3834966,CANUTAMA,AM,BRASIL,SDKH,2,19,SIM,FINALIZADA,A-137/CENIPA/2017,SIM,7/27/2018,1,1,SIM,11/2/2017 0:00,11,2017,1/1/1900 19:30,2017-11
3024,77368,77368,77368,77368,77368,INCIDENTE,-23.47944444,-52.01222222,MARINGÁ,PR,BRASIL,SBMG,5,16,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,11/5/2017 0:00,11,2017,1/1/1900 16:38,2017-11
3025,77364,77364,77364,77364,77364,INCIDENTE,-16.7273538,-43.8717676,MONTES CLAROS,MG,BRASIL,SBMK,6,19,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,11/6/2017 0:00,11,2017,1/1/1900 19:10,2017-11
3026,77360,77360,77360,77360,77360,ACIDENTE,-25.44916667,-53.40888889,BOA VISTA DA APARECIDA,PR,BRASIL,***,7,21,SIM,FINALIZADA,,SIM,5/16/2019,0,1,NÃO,11/7/2017 0:00,11,2017,1/1/1900 21:35,2017-11
3027,77357,77357,77357,77357,77357,INCIDENTE,-12.9822499,-38.4812772,SALVADOR,BA,BRASIL,SBSV,9,14,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,11/9/2017 0:00,11,2017,1/1/1900 14:15,2017-11
3028,77354,77354,77354,77354,77354,ACIDENTE,-15.93583333,-50.20027778,GOIÁS,GO,BRASIL,***,10,16,SIM,FINALIZADA,A-139/CENIPA/2017,SIM,12/29/2020,1,1,NÃO,11/10/2017 0:00,11,2017,1/1/1900 16:27,2017-11
3029,77353,77353,77353,77353,77353,ACIDENTE,-6.3325,-38.97222222,ORÓS,CE,BRASIL,***,10,15,SIM,FINALIZADA,A-140/CENIPA/2017,SIM,2/12/2021,2,1,NÃO,11/10/2017 0:00,11,2017,1/1/1900 15:43,2017-11
3030,77352,77352,77352,77352,77352,INCIDENTE,-16.7273538,-43.8717676,MONTES CLAROS,MG,BRASIL,SBMK,11,16,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,11/11/2017 0:00,11,2017,1/1/1900 16:48,2017-11
3031,77351,77351,77351,77351,77351,ACIDENTE,-29.73111111,-53.39416667,RESTINGA SECA,RS,BRASIL,***,11,0,SIM,FINALIZADA,A-142/CENIPA/2017,SIM,5/10/2018,0,1,SIM,11/11/2017 0:00,11,2017,1/1/1900 0:00,2017-11
3032,77349,77349,77349,77349,77349,ACIDENTE,-1.087055555,-61.9277854,JI-PARANÁ,RO,BRASIL,SBJI,11,20,SIM,FINALIZADA,A-141/CENIPA/2017,SIM,9/4/2018,0,1,NÃO,11/11/2017 0:00,11,2017,1/1/1900 20:40,2017-11
3033,77348,77348,77348,77348,77348,INCIDENTE,-9.9765362,-67.8220778,RIO BRANCO,AC,BRASIL,SBRB,11,5,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,11/11/2017 0:00,11,2017,1/1/1900 5:16,2017-11
3034,77345,77345,77345,77345,77345,ACIDENTE,-7.8354423,-34.9061125,IGARASSU,PE,BRASIL,***,11,12,SIM,,,NÃO,,0,1,NÃO,11/11/2017 0:00,11,2017,1/1/1900 12:50,2017-11
3035,77338,77338,77338,77338,77338,INCIDENTE,-22.19916667,-50.90333333,FLORESTÓPOLIS,PR,BRASIL,***,13,9,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,11/13/2017 0:00,11,2017,1/1/1900 9:58,2017-11
3036,77337,77337,77337,77337,77337,INCIDENTE GRAVE,-7.1215981,-34.882028,JOÃO PESSOA,PB,BRASIL,SNJO,13,13,SIM,FINALIZADA,A-009/CENIPA/2018,SIM,7/27/2018,0,1,NÃO,11/13/2017 0:00,11,2017,1/1/1900 13:40,2017-11
3037,77333,77333,77333,77333,77333,ACIDENTE,-21.5958368,-48.8122696,ITÁPOLIS,SP,BRASIL,***,14,21,SIM,FINALIZADA,,SIM,6/28/2019,0,1,NÃO,11/14/2017 0:00,11,2017,1/1/1900 21:15,2017-11
3038,77331,77331,77331,77331,77331,INCIDENTE GRAVE,-14.6794165,-52.351994,NOVA XAVANTINA,MT,BRASIL,***,15,12,SIM,,,NÃO,,0,1,NÃO,11/15/2017 0:00,11,2017,1/1/1900 12:30,2017-11
3039,77329,77329,77329,77329,77329,INCIDENTE,-23.5506507,-46.6333824,SÃO PAULO,SP,BRASIL,SBMT,15,21,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,11/15/2017 0:00,11,2017,1/1/1900 21:15,2017-11
3040,77327,77327,77327,77327,77327,INCIDENTE,-28.6692723,-44.79,BOM JESUS,RN,BRASIL,***,16,17,SIM,FINALIZADA,***,NÃO,,0,1,NÃO,11/16/2017 0:00,11,2017,1/1/1900 17:30,2017-11
